,Date,label,lon1,lon2,lat1,lat2
9675,2017-05-16,Fish,-137.57787109375,-128.1272607421875,11.789599609374989,4.152304687500006
9676,2017-05-16,Fish,-53.80489257812499,-42.010986328125,9.988862304687501,4.653964843750003
9677,2017-05-16,Sugar,-33.0,-26.76805664062499,12.716694335937504,6.432578125000006
9678,2017-05-16,Sugar,-38.84943359375001,-33.451474609375,12.732460937499994,7.8427734375
9679,2017-05-16,Flower,-51.39094726562499,-44.13248046875,18.6219921875,10.015375976562495
9680,2017-05-16,Fish,158.14406250000002,170.72464843749998,16.321181640625,11.105087890625
9681,2017-05-16,Fish,-126.52025390624999,-116.9574169921875,17.247373046874998,11.67919921875
9682,2017-05-16,Sugar,-33.06832031249999,-26.34984374999999,19.852211914062494,13.391845703125
9683,2017-05-16,Sugar,134.64484375,144.24275390624996,19.898168945312506,13.861835937500004
9684,2017-05-16,Flower,-116.7413232421875,-107.45261230468749,26.312475585937506,14.95849609375
9685,2017-05-16,Fish,144.178515625,154.05562500000002,19.753115234375002,15.269311523437494
9686,2017-05-16,Fish,-136.91465332031248,-124.8931201171875,19.547202148437492,15.563623046874994
9687,2017-05-16,Fish,-155.0528515625,-141.42414794921876,24.0032958984375,16.823789062499998
9688,2017-05-16,Fish,158.7525,176.4534765625,25.01814453125,17.070590820312503
9689,2017-05-16,Fish,150.6115234375,162.066640625,24.469033203124994,18.86416015625001
9690,2017-05-16,Sugar,-32.97855468749998,-27.70268554687499,25.884140625,20.292294921874998
9691,2017-05-16,Fish,-28.25439453125,-23.116250000000008,29.158496093750003,21.378535156249995
9692,2017-05-16,Flower,-127.355009765625,-116.818046875,31.658798828125,22.20494140625
9693,2017-05-16,Sugar,-155.91903564453125,-149.3870166015625,26.681572265625,23.258461914062494
9694,2017-05-16,Sugar,-157.37538330078127,-149.833095703125,30.327490234375,27.005771484375003
9695,2017-05-16,Fish,-45.80811523437501,-39.095869140624984,36.957944335937505,29.285776367187502
9696,2017-05-16,Sugar,-96.0,-85.1473828125,33.8791748046875,29.3988818359375
9697,2017-05-16,Sugar,-95.684375,-79.413759765625,39.3146044921875,30.702246093750006
9698,2017-05-16,Fish,-69.5555078125,-57.30037109374999,38.962060546874994,33.3275244140625
9699,2017-05-16,Sugar,79.95287109374999,91.4705859375,61.891435546875,55.54506103515625
9700,2017-05-17,Sugar,-12.0,-5.54978515625001,-52.08134765624999,-61.733759765624995
9701,2017-05-17,Sugar,-21.874228515624992,-8.067773437499994,-50.547763671875,-58.779687499999994
9702,2017-05-17,Fish,-80.22203125,-75.49787109375,-45.49114257812499,-55.095
9703,2017-05-17,Gravel,-156.918974609375,-148.93314453125,-43.0,-50.36448242187501
9704,2017-05-17,Gravel,-85.5,-75.331318359375,-35.999999999999986,-46.12116210937501
9705,2017-05-17,Fish,93.0,98.04677734375002,-35.999999999999986,-45.799775390625
9706,2017-05-17,Fish,-180.0,-176.81324401855468,-36.564326171874995,-43.067509765625005
9707,2017-05-17,Fish,30.0,35.046992187500024,-34.996093749999986,-42.753291015624995
9708,2017-05-17,Fish,96.4432421875,102.27857421875001,-31.412148437500008,-41.673457031249995
9709,2017-05-17,Gravel,-155.7149755859375,-139.974072265625,-29.260791015625003,-41.59962890624999
9710,2017-05-17,Gravel,-37.271376953125014,-23.594121093750005,-29.0,-39.58769531250002
9711,2017-05-17,Fish,82.5,92.52271484375001,-26.99512695312501,-34.79344726562499
9712,2017-05-17,Gravel,-162.65490966796875,-149.09989501953123,-22.72029296875,-34.75232421874999
9713,2017-05-17,Gravel,-86.3729296875,-76.449375,-27.121191406250006,-34.68947265624999
